37,232.7325
99,252.21396
174,277.01862
219,315.8344
275,337.54755
333,348.87607
394,357.03613
456,356.31964
521,26.487064
572,26.86005
636,79.29559
696,38.641613
756,41.554394
822,25.37316
871,339.77692
934,191.25484
1000,208.42963
1061,217.26624
1118,211.92708
1173,221.15076
1235,223.7462
1301,233.75415
1354,252.29037
1411,288.943
1474,309.76318
1533,319.1579
1592,313.7349
1657,330.29395
1720,330.86148
1772,44.881657
1836,41.842007
1898,49.772408
1953,66.349304
2017,108.84295
2073,102.31783
2136,87.101326
2197,75.3068
2270,179.92778
2318,189.60849
2402,181.77396
2435,181.44447
2493,222.25319
2559,228.86705
2620,238.70612
2679,258.2821
2735,292.01624
2799,287.6793
2862,317.05804
2925,337.4225
2980,64.41478
3039,64.58231
3093,67.84438
3158,62.92107
3217,54.093666
3283,67.88221
3341,102.36838
3408,75.64187
3464,61.065178
3518,178.74901
3583,192.26697
3642,177.0678
3702,183.06262
3756,211.01363
3817,215.80692
3873,217.30676
3937,230.43465
3998,261.0645
4060,305.20425
4120,334.35904
4175,293.89383
4247,309.91595
4298,317.0616
4358,308.1465
4422,57.810585
4477,69.11661
4544,88.84146
4604,73.134125
4669,63.4701
4728,58.58181
4786,39.022392
4853,207.46852
4904,240.86824
4959,228.01366
5017,196.43384
5079,199.00385
5139,203.48508
5199,204.6622
5268,220.85323
5334,249.32729
5391,289.35632
5437,327.10736
5501,4.713937
5571,13.661575
5626,22.200987
5680,18.723309
5741,72.59969
5800,76.73653
5863,88.616196
5925,115.56243
5981,101.97741
6044,79.956665
6108,59.18913
6170,52.36117
6227,219.44864
6280,251.00954
6344,233.11493
6398,223.89935
6458,199.81158
6522,203.04025
6581,206.52467
6641,205.95912
6711,226.42581
6769,217.1552
6827,350.83194
6884,343.66675
6943,354.62717
7009,0.95168775
7059,0.46833327
7120,95.039734
7177,103.16209
7308,164.60194
7359,154.10931
7421,124.70496
7483,229.04628
7546,254.61017
7603,249.15782
7666,190.093
7718,187.85443
7779,194.01816
