9,314.8036
70,314.9082
109,315.04175
176,314.98422
241,314.95596
288,314.97244
346,315.1108
419,315.02072
479,314.86737
535,314.778
594,314.92343
642,315.01385
710,315.6052
772,320.7736
830,335.35287
878,5.2926636
939,24.104797
1000,51.434174
1053,70.0473
1122,79.94125
1185,84.87286
1246,91.2009
1299,93.142456
1364,98.548004
1422,106.78168
1475,111.73523
1532,109.09418
1585,106.23224
1643,97.4335
1706,100.22684
1765,106.238495
1823,109.80884
1882,109.42157
1941,105.0163
1999,91.05188
2062,53.299866
2118,0.69781494
2177,352.68567
2237,24.189972
2295,84.042114
2351,107.71686
2410,115.07349
2472,110.42001
2528,103.08798
2592,100.92175
2655,95.11499
2722,98.26172
2775,98.60574
2835,100.49423
2890,102.27356
2943,104.13022
3008,107.45026
3072,103.68695
3134,87.03223
3180,30.59549
3249,349.15005
3306,349.79794
3355,20.139465
3415,78.68466
3487,106.40787
3547,111.48129
3614,104.69919
3676,94.57214
3714,86.73575
3774,81.2406
3832,75.96115
3887,73.4364
3945,72.71567
4003,76.14456
4074,83.87616
4127,92.12372
4187,89.48505
4249,65.53577
4299,32.33899
4360,8.992035
4421,354.4432
4543,9.398102
4600,44.88733
4662,79.7973
4713,101.54254
4777,100.804596
4856,89.07593
4909,86.295044
4949,89.96716
5009,92.74289
5069,93.09128
5128,94.31479
5193,94.1004
5259,94.22897
5314,92.89465
5366,79.08804
5433,64.469696
5491,47.07791
5557,50.965332
5622,62.046295
5671,71.358215
5716,75.32373
5788,80.53082
5856,85.40967
5902,83.829865
5953,89.2572
6018,88.8071
6089,86.610596
6147,68.141785
6213,21.759277
6266,342.71884
6329,334.21628
6381,338.2078
6450,352.04874
6493,10.351624
6562,56.009094
6625,82.9104
6672,89.66312
6725,90.08069
6778,92.44693
6861,97.1181
6909,95.433105
6999,96.2923
7032,96.580536
7081,96.37152
7132,96.11313
7207,95.45935
7258,93.461426
7325,87.72687
7387,70.25906
7440,13.3949585
7493,345.0631
7561,334.1617
7619,329.55676
7665,329.04514
7728,331.77933
7784,344.2856
7852,27.356323
7912,82.83426
7973,98.471954
8027,102.312805
8094,99.52069
8135,91.099945
8214,87.31384
8258,88.394135
8327,88.4035
8374,90.01929
8432,91.12189
8504,92.52649
8565,93.81348
8620,93.588806
8685,93.91284
8729,93.68695
8809,93.22165
8870,86.940094
8924,358.73956
8972,319.90326
9041,312.58234
9105,309.76718
9147,319.54102
9211,12.959412
9259,93.53955
9318,103.1001
9382,100.59564
9445,96.55325
9507,88.6116
9571,81.19064
9622,79.46542
9686,79.69238
9741,78.82556
9790,79.21329
9864,80.47754
9919,82.26294
9983,84.0307
10041,86.1062
10088,89.051056
10152,89.02496
10217,64.56793
10280,15.040985
10332,342.48227
10382,332.75195
10438,343.0029
10505,6.480652
10556,43.20227
10619,78.773224
10679,92.77954
10744,95.33093
10801,91.43536
10860,83.282776
10927,75.91373
10982,79.67908
11030,80.66458
11098,80.97809
11154,82.3533
11219,82.32947
11276,81.6514
11325,81.70587
11399,86.53876
11455,91.94681
11511,85.464294
11572,36.090942
11618,357.98602
11679,337.91882
11756,331.28568
11808,332.12808
11869,341.45056
11922,359.37045
11981,36.928375
12041,70.89139
12104,88.24051
12152,97.29422
12225,94.762146
12271,88.095856
12333,82.48462
12395,85.07675
12460,85.13812
12509,85.1051
12573,84.59885
12621,82.31366
12696,76.68945
12743,53.98419
12798,11.637543
12873,347.27466
12931,356.56305
12975,28.237457
13043,60.741455
13096,80.946594
13159,89.990204
13212,89.2547
13273,88.89197
13345,91.8988
13407,92.38748
13457,92.99133
13520,92.16855
13579,89.212006
13636,83.83551
13694,63.177612
13755,20.673218
13810,356.3667
13876,339.92725
13937,334.5078
14004,338.37134
14044,348.5318
14098,9.444702
14166,48.515045
14230,81.40076
14275,97.60242
14335,103.79343
14393,100.31006
14467,90.29178
14522,83.10376
14573,87.57184
14655,89.95596
14695,91.058685
14760,90.50571
14829,89.13724
14871,89.490295
14934,71.68158
14992,353.58154
15045,329.0912
15116,316.1481
15166,316.25604
15233,330.86594
15286,14.737396
15418,97.0788
15456,99.63666
15520,91.763794
15584,78.75729
15634,71.33008
15702,75.079956
15773,85.019196
15815,90.57059
15870,92.55835
15938,95.21759
16008,97.07446
16061,96.35535
16117,96.18527
16182,96.161255
16236,89.97156
16280,63.895844
16344,6.8689575
16408,339.25516
16467,329.37784
16539,321.90756
16609,323.2311
16671,340.5194
16729,25.171356
16775,77.89819
