1,25,9.902339
1,64,9.571656
1,105,9.257719
1,144,9.594073
1,184,9.673574
1,224,9.918915
1,267,9.40532
1,314,7.432006
1,354,6.340356
1,394,8.274863
1,435,8.007745
1,474,11.957487
1,514,20.561551
1,554,21.735958
1,594,18.844267
1,634,6.229638
1,674,4.563833
1,714,4.443157
1,851,2.997622
1,852,2.738774
1,853,1.604717
1,863,0.619688
1,894,1.447927
1,927,1.513882
1,956,0.867756
1,987,7.494224
1,1025,19.28835
1,1064,19.399142
1,1105,17.220332
1,1144,14.534539
1,1184,6.990171
1,1224,3.175528
1,1264,2.739214
1,1304,6.90745
1,1344,11.240121
1,1385,10.614516
1,1425,16.929785
1,1465,9.766141
1,1504,7.792982
1,1544,8.139386
1,1584,9.207013
1,1624,10.744875
1,1664,10.886791
1,1704,8.754187
1,1744,9.214052
1,1784,10.022225
1,1824,9.687247
1,1864,9.401641
1,1903,9.478666
1,1944,9.876649
1,1983,9.917296
1,2024,9.383856
1,2064,9.538581
1,2104,9.674207
1,2143,9.552924
1,2184,9.582852
1,2223,9.580877
1,2264,9.493861
1,2304,9.584594
1,2344,9.70482
1,2384,9.728838
1,2424,9.671761
1,2463,9.591414
1,2504,9.456534
1,2543,9.75602
1,2584,9.647034
1,2624,9.45368
1,2663,9.521577
1,2712,9.650111
1,2756,9.636644
1,2784,9.603437
1,2814,9.676527
1,2844,9.672039
1,2884,9.63933
1,2926,9.528686
1,2964,9.682966
1,3004,9.584565
1,3044,9.623651
1,3084,9.610659
1,3124,9.630444
1,3164,9.568583
1,3203,9.613004
1,3244,9.73368
1,3284,9.903229
1,3323,9.77737
1,3364,9.671761
1,3404,9.491311
1,3444,9.291862
1,3484,9.645111
1,3524,9.814923
1,3564,9.304651
1,3605,9.590254
1,3644,9.669028
1,3684,9.73127
1,3724,9.474379
1,3764,9.590254
1,3804,9.547641
1,3844,9.384943
1,3884,9.25387
1,3927,9.449116
1,3964,9.743472
1,4004,9.339329
1,4044,10.096463
1,4084,12.350441
1,4125,13.612459
1,4259,11.852379
1,4259,10.400123
1,4260,11.39026
1,4273,10.765772
1,4304,9.876949
1,4337,9.254042
1,4365,8.903604
1,4395,8.751876
1,4436,7.859814
1,4474,6.27335
1,4514,6.244213
1,4554,5.874856
1,4594,8.550694
1,4634,17.008417
1,4674,15.011051
1,4714,10.209239
1,4754,13.063397
1,4794,11.234343
1,4834,5.396237
1,4875,14.533537
1,4914,6.956105
