1,11,9.683062
1,73,9.726883
1,103,9.607754
1,131,9.316805
1,171,9.665161
1,212,9.635603
1,251,9.425133
1,291,10.31278
1,331,10.885002
1,371,9.836239
1,411,9.785744
1,451,10.034175
1,491,9.015734
1,531,7.76785
1,571,3.650507
1,611,7.657737
1,652,10.532352
1,691,15.589308
1,731,22.229921
1,771,23.310818
1,812,19.438547
1,852,7.277741
1,891,9.098352
1,932,2.909339
1,972,5.149392
1,1013,3.687091
1,1053,1.723014
1,1104,1.837788
1,1141,0.873722
1,1182,1.355207
1,1221,8.50814
1,1319,16.762055
1,1320,17.312255
1,1341,20.714767
1,1371,16.171047
1,1406,10.712029
1,1444,4.832019
1,1482,4.634862
1,1524,5.646829
1,1562,9.580141
1,1604,10.480838
1,1641,12.070457
1,1682,12.46503
1,1721,11.124665
1,1763,9.312463
1,1802,8.029007
1,1842,8.685041
1,1882,9.287969
1,1921,9.712836
1,1961,9.94193
1,2001,9.434349
1,2041,9.914097
1,2081,10.540724
1,2121,9.890942
1,2162,9.385052
1,2201,9.471098
1,2241,10.133704
1,2281,9.391424
1,2321,9.803329
1,2361,9.899191
1,2401,9.82232
1,2441,10.082913
1,2482,10.12864
1,2521,9.889967
1,2561,10.253408
1,2601,9.880902
1,2641,10.759437
1,2681,11.659002
1,2721,10.399213
1,2761,8.396479
1,2801,9.511382
1,2841,11.752103
1,2881,10.569197
1,2921,9.019519
1,2961,9.486227
1,3001,8.546723
1,3042,8.108318
1,3081,8.800326
1,3121,9.230909
1,3161,8.649617
1,3201,8.57591
1,3242,10.99179
1,3282,12.225588
1,3321,10.439595
1,3361,11.112451
1,3401,15.815259
1,3441,8.05908
1,3481,6.516977
1,3521,10.811279
1,3562,10.079408
1,3601,9.270685
1,3642,9.786321
1,3681,9.14453
1,3721,9.25319
1,3773,9.153299
1,3811,9.031605
1,3852,8.950735
1,3891,9.524305
1,3931,9.99998
1,3971,10.302009
1,4011,11.601218
1,4051,12.868821
1,4092,12.445689
1,4132,11.194062
1,4172,13.315142
1,4212,13.039845
1,4257,8.989017
1,4302,8.07334
1,4343,7.43404
1,4382,5.50535
1,4424,5.070631
1,4461,5.484672
1,4504,7.178854
1,4542,15.049104
1,4584,19.526397
1,4621,9.004451
1,4661,12.971563
1,4701,16.083924
1,4741,7.458406
1,4781,13.84823
1,4821,9.647765
1,4861,7.944458
1,4901,10.400177
1,4941,9.075118
1,4981,10.277777
1,5120,10.098218
1,5121,9.426481
1,5122,9.55073
1,5142,9.243983
1,5171,9.427219
