2,39218.78326,1,2,0,454,52
2,39420.93679,1,2,0,424,38
2,39623.09031,1,2,0,415,36
2,39825.24383,1,2,0,407,35
2,40027.39735,1,2,0,398,33
2,40229.55087,1,2,0,390,31
2,40431.70439,1,2,0,381,29
2,40633.85792,1,2,0,373,28
2,40836.01144,1,2,0,364,26
2,41038.16496,1,2,0,356,24
2,41240.31848,1,2,0,347,22
2,41442.472,1,2,0,339,21
2,41644.62553,1,2,0,330,19
2,41846.77905,1,2,0,330,19
2,42048.93257,1,2,0,329,19
2,42251.08609,1,2,0,329,19
2,42453.23961,1,2,0,329,19
2,42655.39314,1,2,0,328,19
2,42857.54666,1,2,0,328,19
2,43059.70018,1,2,0,327,19
2,43261.8537,1,2,0,327,19
2,43464.00722,1,2,0,336,19
2,43666.16075,1,2,0,345,20
2,43868.31427,1,2,0,354,20
2,44070.46779,1,2,0,363,21
2,44272.62131,1,2,0,372,21
2,44474.77483,1,2,0,381,22
2,44676.92836,1,2,0,390,22
2,44879.08188,1,2,0,399,23
2,45081.2354,1,2,0,408,23
2,45283.38892,1,2,0,416,23
2,45485.54244,1,2,0,425,24
2,45687.69597,1,2,0,434,24
2,45889.84949,1,2,0,443,25
2,46092.00301,1,2,0,452,25
2,46294.15653,1,2,0,461,26
2,46496.31005,1,2,0,470,26
2,46698.46358,1,2,0,479,27
2,46900.6171,1,2,0,488,27
2,47102.77062,1,2,0,491,28
2,47304.92414,1,2,0,493,29
2,47507.07766,1,2,0,496,30
2,47709.23119,1,2,0,498,31
2,47911.38471,1,2,0,501,32
2,48113.53823,1,2,0,501,31
2,48315.69175,1,2,0,501,30
2,48517.84527,1,2,0,501,29
2,48719.9988,1,2,0,500,29
2,48922.15232,1,2,0,500,28
2,49124.30584,1,2,0,500,27
2,49326.45936,1,2,0,500,26
2,49528.61288,1,2,0,500,27
2,49730.76641,1,2,0,499,27
2,49932.91993,1,2,0,499,28
2,50135.07345,1,2,0,499,28
2,50337.22697,1,2,0,499,29
2,50539.38049,1,2,0,498,29
2,50741.53402,1,2,0,498,30
2,50943.68754,1,2,0,498,30
2,51145.84106,1,2,0,497,31
2,51347.99458,1,2,0,497,31
2,51550.1481,1,2,0,497,32
2,51752.30163,1,2,0,497,32
2,51954.45515,1,2,0,496,33
2,52156.60867,1,2,0,496,33
2,52358.76219,1,2,0,488,34
2,52560.91571,1,2,0,479,35
2,52763.06924,1,2,0,471,36
2,52965.22276,1,2,0,462,37
2,53167.37628,1,2,0,454,39
2,53369.5298,1,2,0,445,40
2,53571.68332,1,2,0,437,41
2,53773.83685,1,2,0,428,42
2,53975.99037,1,2,0,420,43
2,54178.14389,1,2,0,408,45
2,54380.29741,1,2,0,395,46
2,54582.45093,1,2,0,383,48
2,54784.60446,1,2,0,371,49
2,54986.75798,1,2,0,358,51
2,55188.9115,1,2,0,346,52
2,55391.06502,1,2,0,334,54
2,55593.21854,1,2,0,321,55
2,55795.37207,1,2,0,309,57
2,55997.52559,1,2,0,297,59
2,56199.67911,1,2,0,284,60
2,56401.83263,1,2,0,272,62
2,56603.98615,1,2,0,260,63
2,56806.13967,1,2,0,247,65
2,57008.2932,1,2,0,235,66
2,57210.44672,1,2,0,223,68
2,57412.60024,1,2,0,210,69
2,57614.75376,1,2,0,198,71
2,57816.90728,1,2,0,197,72
2,58019.06081,1,2,0,196,73
2,58221.21433,1,2,0,196,74
2,58423.36785,1,2,0,195,74
2,58625.52137,1,2,0,194,75
2,58827.67489,1,2,0,193,76
2,59029.82842,1,2,0,197,82
2,59231.98194,1,2,0,202,87
2,59434.13546,1,2,0,206,93
2,59636.28898,1,2,0,210,98
2,59838.4425,1,2,0,214,104
2,60040.59603,1,2,0,219,109
2,60242.74955,1,2,0,223,115
2,60444.90307,1,2,0,227,120
2,60647.05659,1,2,0,231,126
2,60849.21011,1,2,0,236,131
2,61051.36364,1,2,0,240,137
2,61253.51716,1,2,0,244,142
2,61455.67068,1,2,0,258,155
2,61657.8242,1,2,0,272,167
2,61859.97772,1,2,0,286,180
2,62062.13125,1,2,0,300,192
2,62264.28477,1,2,0,314,205
2,62466.43829,1,2,0,326,218
2,62668.59181,1,2,0,338,231
2,62870.74533,1,2,0,350,245
2,63072.89886,1,2,0,362,258
2,63275.05238,1,2,0,374,271
2,63477.2059,1,2,0,387,284
2,63679.35942,1,2,0,399,297
2,63881.51294,1,2,0,411,310
2,64083.66647,1,2,0,423,324
2,64285.81999,1,2,0,435,337
2,64487.97351,1,2,0,447,350
2,64690.12703,1,2,0,458,358
2,64892.28055,1,2,0,469,366
2,65094.43408,1,2,0,480,374
2,65296.5876,1,2,0,491,382
2,65498.74112,1,2,0,501,389
2,65700.89464,1,2,0,512,397
2,65903.04816,1,2,0,523,405
2,66105.20169,1,2,0,534,413
2,66307.35521,1,2,0,539,415
2,66509.50873,1,2,0,543,416
2,66711.66225,1,2,0,548,418
2,66913.81577,1,2,0,553,420
2,67115.9693,1,2,0,558,422
2,67318.12282,1,2,0,562,423
2,67520.27634,1,2,0,567,425
2,67722.42986,1,2,0,570,424
2,67924.58338,1,2,0,572,422
2,68126.73691,1,2,0,575,421
2,68328.89043,1,2,0,578,420
2,68531.04395,1,2,0,580,418
2,68733.19747,1,2,0,583,417
2,68935.35099,1,2,0,584,417
2,69137.50452,1,2,0,584,417
2,69339.65804,1,2,0,585,417
2,69541.81156,1,2,0,585,416
2,69743.96508,1,2,0,586,416
2,69946.1186,1,2,0,586,416
2,70148.27213,1,2,0,587,416
2,70350.42565,1,2,0,583,417
2,70552.57917,1,2,0,579,419
2,70754.73269,1,2,0,575,420
2,70956.88621,1,2,0,571,422
2,71159.03974,1,2,0,568,423
2,71361.19326,1,2,0,564,424
2,71563.34678,1,2,0,560,426
2,71765.5003,1,2,0,556,427
2,71967.65382,1,2,0,552,429
2,72169.80734,1,2,0,548,430
2,72371.96087,1,2,0,538,434
2,72574.11439,1,2,0,529,439
2,72776.26791,1,2,0,519,443
2,72978.42143,1,2,0,509,448
2,73180.57495,1,2,0,499,452
2,73382.72848,1,2,0,490,457
2,73584.882,1,2,0,480,461
2,73787.03552,1,2,0,470,466
2,73989.18904,1,2,0,460,470
2,74191.34256,1,2,0,451,475
2,74393.49609,1,2,0,441,479
2,74595.64961,1,2,0,433,479
2,74797.80313,1,2,0,425,479
2,74999.95665,1,2,0,417,479
2,75202.11017,1,2,0,409,479
2,75404.2637,1,2,0,401,479
2,75606.41722,1,2,0,393,479
2,75808.57074,1,2,0,385,479
2,76010.72426,1,2,0,377,479
2,76212.87778,1,2,0,368,478
2,76415.03131,1,2,0,360,478
2,76617.18483,1,2,0,352,478
2,76819.33835,1,2,0,344,478
2,77021.49187,1,2,0,336,478
2,77223.64539,1,2,0,328,478
2,77425.79892,1,2,0,320,478
2,77627.95244,1,2,0,312,478
2,77830.10596,1,2,0,318,477
2,78032.25948,1,2,0,323,477
2,78234.413,1,2,0,329,476
2,78436.56653,1,2,0,335,475
2,78638.72005,1,2,0,341,474
2,78840.87357,1,2,0,346,474
2,79043.02709,1,2,0,352,473
2,79245.18061,1,2,0,363,463
2,79447.33414,1,2,0,375,453
2,79649.48766,1,2,0,386,444
2,79851.64118,1,2,0,397,434
2,80053.7947,1,2,0,408,424
2,80255.94822,1,2,0,420,414
2,80458.10175,1,2,0,431,404
2,80660.25527,1,2,0,442,394
2,80862.40879,1,2,0,453,385
2,81064.56231,1,2,0,465,375
2,81266.71583,1,2,0,476,365
2,81468.86936,1,2,0,487,355
2,81671.02288,1,2,0,495,345
2,81873.1764,1,2,0,504,334
2,82075.32992,1,2,0,512,324
2,82277.48344,1,2,0,521,313
2,82479.63697,1,2,0,529,303
2,82681.79049,1,2,0,537,293
2,82883.94401,1,2,0,546,282
2,83086.09753,1,2,0,554,272
2,83288.25105,1,2,0,563,261
2,83490.40458,1,2,0,571,251
2,83692.5581,1,2,0,573,240
2,83894.71162,1,2,0,574,229
2,84096.86514,1,2,0,576,218
2,84299.01866,1,2,0,577,207
2,84501.17219,1,2,0,579,197
2,84703.32571,1,2,0,580,186
2,84905.47923,1,2,0,582,175
2,85107.63275,1,2,0,583,164
2,85309.78627,1,2,0,585,153
2,85511.9398,1,2,0,585,145
2,85714.09332,1,2,0,584,137
2,85916.24684,1,2,0,584,129
2,86118.40036,1,2,0,584,121
2,86320.55388,1,2,0,583,113
2,86522.70741,1,2,0,583,105
2,86724.86093,1,2,0,584,104
2,86927.01445,1,2,0,584,103
2,87129.16797,1,2,0,585,102
2,87331.32149,1,2,0,586,101
2,87533.47502,1,2,0,587,100
2,87735.62854,1,2,0,587,99
2,87937.78206,1,2,0,588,98
2,88139.93558,1,2,0,587,96
2,88342.0891,1,2,0,585,94
2,88544.24262,1,2,0,584,91
2,88746.39615,1,2,0,582,89
2,88948.54967,1,2,0,582,91
2,89150.70319,1,2,0,582,92
2,89352.85671,1,2,0,582,94
2,89555.01023,1,2,0,581,95
2,89757.16376,1,2,0,581,97
2,89959.31728,1,2,0,581,98
2,90161.4708,1,2,0,581,100
2,90363.62432,1,2,0,581,105
2,90565.77784,1,2,0,580,110
2,90767.93137,1,2,0,580,114
2,90970.08489,1,2,0,580,119
2,91172.23841,1,2,0,579,124
2,91374.39193,1,2,0,579,129
2,91576.54545,1,2,0,578,133
2,91778.69898,1,2,0,578,138
2,91980.8525,1,2,0,574,151
2,92183.00602,1,2,0,571,164
2,92385.15954,1,2,0,567,178
2,92587.31306,1,2,0,563,191
2,92789.46659,1,2,0,560,204
2,92991.62011,1,2,0,556,217
2,93193.77363,1,2,0,552,231
2,93395.92715,1,2,0,548,244
2,93598.08067,1,2,0,545,257
2,93800.2342,1,2,0,541,270
2,94002.38772,1,2,0,537,284
2,94204.54124,1,2,0,534,297
2,94406.69476,1,2,0,530,310
2,94608.84828,1,2,0,522,330
2,94811.00181,1,2,0,515,349
2,95013.15533,1,2,0,507,369
2,95215.30885,1,2,0,499,388
2,95417.46237,1,2,0,494,400
2,95619.61589,1,2,0,489,413
2,95821.76942,1,2,0,484,425
2,96023.92294,1,2,0,478,437
2,96226.07646,1,2,0,473,450
2,96428.22998,1,2,0,468,462
2,96630.3835,1,2,0,466,465
2,96832.53703,1,2,0,464,468
2,97034.69055,1,2,0,461,471
2,97236.84407,1,2,0,459,474
2,97438.99759,1,2,0,457,477
2,97641.15111,1,2,0,452,477
2,97843.30464,1,2,0,447,477
2,98045.45816,1,2,0,441,477
2,98247.61168,1,2,0,436,477
2,98449.7652,1,2,0,431,477
2,98651.91872,1,2,0,426,477
2,98854.07225,1,2,0,420,477
2,99056.22577,1,2,0,415,477
2,99258.37929,1,2,0,410,477
2,99460.53281,1,2,0,405,477
2,99662.68633,1,2,0,399,477
2,99864.83986,1,2,0,394,477
2,100066.9934,1,2,0,402,477
2,100269.1469,1,2,0,411,477
2,100471.3004,1,2,0,419,477
2,100673.4539,1,2,0,427,477
2,100875.6075,1,2,0,435,477
2,101077.761,1,2,0,444,477
2,101279.9145,1,2,0,452,477
2,101482.068,1,2,0,460,476
2,101684.2216,1,2,0,468,476
2,101886.3751,1,2,0,477,476
2,102088.5286,1,2,0,485,476
2,102290.6821,1,2,0,493,476
2,102492.8356,1,2,0,501,476
2,102694.9892,1,2,0,510,476
2,102897.1427,1,2,0,518,476
2,103099.2962,1,2,0,524,473
2,103301.4497,1,2,0,529,470
2,103503.6033,1,2,0,535,467
2,103705.7568,1,2,0,541,464
2,103907.9103,1,2,0,546,461
2,104110.0638,1,2,0,552,458
2,104312.2173,1,2,0,556,453
2,104514.3709,1,2,0,560,448
2,104716.5244,1,2,0,564,443
2,104918.6779,1,2,0,567,439
2,105120.8314,1,2,0,571,434
2,105322.9849,1,2,0,575,429
2,105525.1385,1,2,0,579,424
2,105727.292,1,2,0,580,419
2,105929.4455,1,2,0,582,413
2,106131.599,1,2,0,583,408
2,106333.7526,1,2,0,585,402
2,106535.9061,1,2,0,586,397
2,106738.0596,1,2,0,587,391
2,106940.2131,1,2,0,589,386
2,107142.3666,1,2,0,590,380
2,107344.5202,1,2,0,590,368
2,107546.6737,1,2,0,590,356
2,107748.8272,1,2,0,591,344
2,107950.9807,1,2,0,591,332
2,108153.1343,1,2,0,591,320
2,108355.2878,1,2,0,591,308
2,108557.4413,1,2,0,592,296
2,108759.5948,1,2,0,592,285
2,108961.7483,1,2,0,592,273
2,109163.9019,1,2,0,593,261
2,109366.0554,1,2,0,593,249
2,109568.2089,1,2,0,592,240
2,109770.3624,1,2,0,592,232
2,109972.516,1,2,0,591,223
2,110174.6695,1,2,0,590,215
2,110376.823,1,2,0,590,206
2,110578.9765,1,2,0,589,197
2,110781.13,1,2,0,588,189
2,110983.2836,1,2,0,587,180
2,111185.4371,1,2,0,587,172
2,111387.5906,1,2,0,586,163
2,111589.7441,1,2,0,583,162
2,111791.8977,1,2,0,581,162
2,111994.0512,1,2,0,578,161
2,112196.2047,1,2,0,576,160
2,112398.3582,1,2,0,573,159
2,112600.5117,1,2,0,571,159
2,112802.6653,1,2,0,568,158
2,113004.8188,1,2,0,566,157
2,113206.9723,1,2,0,563,156
2,113409.1258,1,2,0,561,156
2,113611.2793,1,2,0,558,155
2,113813.4329,1,2,0,557,158
2,114015.5864,1,2,0,555,161
2,114217.7399,1,2,0,552,164
2,114419.8934,1,2,0,552,164
2,114622.047,1,2,0,543,185
2,114824.2005,1,2,0,545,206
2,115026.354,1,2,0,552,221
2,115228.5075,1,2,0,553,222
2,115430.661,1,2,0,556,222
2,115632.8146,1,2,0,558,251
2,115834.9681,1,2,0,558,253
2,116037.1216,1,2,0,566,268
2,116239.2751,1,2,0,573,269
2,116441.4287,1,2,0,577,273
2,116643.5822,1,2,0,589,282
2,116845.7357,1,2,0,592,279
2,117047.8892,1,2,0,593,281
2,117250.0427,1,2,0,602,272
2,117452.1963,1,2,0,609,271
2,117654.3498,1,2,0,610,272
2,117856.5033,1,2,0,614,274
2,118058.6568,1,2,0,614,274
2,118260.8104,1,2,0,616,275
2,118462.9639,1,2,0,616,275
2,118665.1174,1,2,0,618,278
2,118867.2709,1,2,0,618,277
2,119069.4244,1,2,0,615,282
2,119271.578,1,2,0,608,294
2,119473.7315,1,2,0,606,303
2,119675.885,1,2,0,604,304
2,119878.0385,1,2,0,597,323
2,120080.1921,1,2,0,592,334
2,120282.3456,1,2,0,587,339
2,120484.4991,1,2,0,578,356
2,120686.6526,1,2,0,579,358
2,120888.8061,1,2,0,581,358
2,121090.9597,1,2,0,567,384
2,121293.1132,1,2,0,559,392
2,121495.2667,1,2,0,549,401
2,121697.4202,1,2,0,548,402
2,121899.5738,1,2,0,535,420
2,122101.7273,1,2,0,526,430
2,122303.8808,1,2,0,524,434
2,122506.0343,1,2,0,509,447
2,122708.1878,1,2,0,509,450
2,122910.3414,1,2,0,499,465
2,123112.4949,1,2,0,491,473
2,123314.6484,1,2,0,491,473
2,123516.8019,1,2,0,493,473
2,123718.9554,1,2,0,481,477
2,123921.109,1,2,0,484,477
2,124123.2625,1,2,0,487,477
2,124325.416,1,2,0,490,477
2,124527.5695,1,2,0,493,477
2,124729.7231,1,2,0,495,477
2,124931.8766,1,2,0,498,477
2,125134.0301,1,2,0,501,477
2,125336.1836,1,2,0,504,477
2,125538.3371,1,2,0,510,471
2,125740.4907,1,2,0,516,464
2,125942.6442,1,2,0,522,458
2,126144.7977,1,2,0,528,451
2,126346.9512,1,2,0,534,445
2,126549.1048,1,2,0,540,438
2,126751.2583,1,2,0,546,432
2,126953.4118,1,2,0,552,422
2,127155.5653,1,2,0,558,413
2,127357.7188,1,2,0,563,403
2,127559.8724,1,2,0,569,393
2,127762.0259,1,2,0,575,383
2,127964.1794,1,2,0,581,374
2,128166.3329,1,2,0,586,364
2,128368.4865,1,2,0,592,354
2,128570.64,1,2,0,596,341
2,128772.7935,1,2,0,599,329
2,128974.947,1,2,0,603,316
2,129177.1005,1,2,0,606,303
2,129379.2541,1,2,0,610,290
2,129581.4076,1,2,0,613,278
2,129783.5611,1,2,0,617,265
2,129985.7146,1,2,0,617,255
2,130187.8682,1,2,0,618,245
2,130390.0217,1,2,0,618,235
2,130592.1752,1,2,0,619,225
2,130794.3287,1,2,0,619,215
2,130996.4822,1,2,0,619,205
2,131198.6358,1,2,0,620,195
2,131400.7893,1,2,0,620,185
2,131602.9428,1,2,0,621,175
2,131805.0963,1,2,0,621,165
2,132007.2498,1,2,0,621,164
2,132209.4034,1,2,0,622,163
2,132411.5569,1,2,0,622,162
2,132613.7104,1,2,0,622,161
2,132815.8639,1,2,0,623,160
2,133018.0175,1,2,0,623,159
2,133220.171,1,2,0,622,157
2,133422.3245,1,2,0,621,156
2,133624.478,1,2,0,620,154
2,133826.6315,1,2,0,620,152
2,134028.7851,1,2,0,619,150
2,134230.9386,1,2,0,618,149
2,134433.0921,1,2,0,617,147
2,134635.2456,1,2,0,616,147
2,134837.3992,1,2,0,615,147
2,135039.5527,1,2,0,614,147
2,135241.7062,1,2,0,613,147
2,135443.8597,1,2,0,612,147
2,135646.0132,1,2,0,611,147
2,135848.1668,1,2,0,608,144
2,136050.3203,1,2,0,606,141
2,136252.4738,1,2,0,603,137
2,136454.6273,1,2,0,600,134
2,136656.7809,1,2,0,593,136
2,136858.9344,1,2,0,585,139
2,137061.0879,1,2,0,578,141
2,137263.2414,1,2,0,571,143
2,137465.3949,1,2,0,564,145
2,137667.5485,1,2,0,556,148
2,137869.702,1,2,0,549,150
2,138071.8555,1,2,0,540,160
2,138274.009,1,2,0,530,169
2,138476.1626,1,2,0,521,179
2,138678.3161,1,2,0,511,188
2,138880.4696,1,2,0,502,198
2,139082.6231,1,2,0,492,207
2,139284.7766,1,2,0,483,217
2,139486.9302,1,2,0,473,226
2,139689.0837,1,2,0,464,236
2,139891.2372,1,2,0,454,245
2,140093.3907,1,2,0,445,255
2,140295.5443,1,2,0,435,264
2,140497.6978,1,2,0,415,282
2,140699.8513,1,2,0,394,300
2,140902.0048,1,2,0,374,318
2,141104.1583,1,2,0,353,336
2,141306.3119,1,2,0,333,354
2,141508.4654,1,2,0,321,361
2,141710.6189,1,2,0,309,367
2,141912.7724,1,2,0,298,374
2,142114.9259,1,2,0,286,381
2,142317.0795,1,2,0,274,388
2,142519.233,1,2,0,262,394
2,142721.3865,1,2,0,250,401
2,142923.54,1,2,0,239,408
2,143125.6936,1,2,0,227,414
2,143327.8471,1,2,0,215,421
2,143530.0006,1,2,0,207,428
2,143732.1541,1,2,0,207,428
2,143934.3076,1,2,0,206,428
2,144136.4612,1,2,0,206,427
2,144338.6147,1,2,0,205,427
2,144540.7682,1,2,0,205,427
2,144742.9217,1,2,0,214,427
2,144945.0753,1,2,0,223,427
2,145147.2288,1,2,0,233,428
2,145349.3823,1,2,0,242,428
2,145551.5358,1,2,0,251,428
2,145753.6893,1,2,0,260,428
2,145955.8429,1,2,0,269,433
2,146157.9964,1,2,0,278,438
2,146360.1499,1,2,0,287,443
2,146562.3034,1,2,0,296,448
2,146764.457,1,2,0,305,454
2,146966.6105,1,2,0,313,459
2,147168.764,1,2,0,322,464
2,147370.9175,1,2,0,331,469
2,147573.071,1,2,0,340,474
2,147775.2246,1,2,0,349,479
2,147977.3781,1,2,0,347,478
2,148179.5316,1,2,0,351,478
2,148381.6851,1,2,0,355,478
2,148583.8387,1,2,0,359,478
2,148785.9922,1,2,0,363,478
2,148988.1457,1,2,0,367,478
2,149190.2992,1,2,0,371,478
2,149392.4527,1,2,0,376,478
2,149594.6063,1,2,0,380,477
2,149796.7598,1,2,0,384,477
2,149998.9133,1,2,0,388,477
2,150201.0668,1,2,0,392,477
2,150403.2203,1,2,0,396,477
2,150605.3739,1,2,0,400,477
2,150807.5274,1,2,0,404,477
2,151009.6809,1,2,0,400,477
2,151211.8344,1,2,0,397,478
2,151413.988,1,2,0,393,478
2,151616.1415,1,2,0,390,479
2,151818.295,1,2,0,386,479
2,152020.4485,1,2,0,378,477
2,152222.602,1,2,0,369,476
2,152424.7556,1,2,0,361,474
2,152626.9091,1,2,0,352,472
2,152829.0626,1,2,0,337,466
2,153031.2161,1,2,0,321,459
2,153233.3697,1,2,0,306,453
2,153435.5232,1,2,0,290,447
2,153637.6767,1,2,0,275,441
2,153839.8302,1,2,0,259,434
2,154041.9837,1,2,0,244,428
2,154244.1373,1,2,0,228,422
2,154446.2908,1,2,0,213,416
2,154648.4443,1,2,0,197,409
2,154850.5978,1,2,0,182,403
2,155052.7514,1,2,0,171,394
2,155254.9049,1,2,0,161,385
2,155457.0584,1,2,0,150,375
2,155659.2119,1,2,0,140,366
2,155861.3654,1,2,0,129,357
2,156063.519,1,2,0,127,350
2,156265.6725,1,2,0,124,343
2,156467.826,1,2,0,122,335
2,156669.9795,1,2,0,119,328
2,156872.1331,1,2,0,116,326
2,157074.2866,1,2,0,113,325
2,157276.4401,1,2,0,109,323
