1,39,9.467396
1,79,10.28043
1,119,10.277398
1,159,8.459552
1,199,7.60168
1,239,7.646961
1,279,9.098352
1,322,10.838528
1,359,8.961257
1,400,19.25103
1,439,23.424875
1,479,18.600639
1,519,6.503584
1,559,3.783835
1,599,6.052908
1,639,1.984695
1,680,1.512595
1,719,1.223483
1,759,1.793857
1,799,2.104156
1,840,11.240295
1,879,19.473482
1,920,17.27901
1,959,10.820241
1,1000,16.91707
1,1039,8.830052
1,1079,6.517503
1,1119,7.931698
1,1160,7.747141
1,1199,11.752632
1,1240,13.627435
1,1279,10.35245
1,1321,8.299946
1,1359,8.867934
1,1400,10.184095
1,1439,10.63307
1,1479,9.328994
1,1519,9.641388
1,1559,10.05285
1,1599,9.56646
1,1639,10.050792
1,1679,9.574601
1,1719,9.990272
1,1759,8.837223
1,1799,8.337043
1,1839,9.308808
1,1878,9.976865
1,1919,10.967637
1,1959,9.000206
1,2003,7.77537
1,2039,10.193682
1,2079,9.206801
1,2214,10.34882
1,2214,10.425867
1,2215,8.432238
1,2228,8.980479
1,2259,9.932764
1,2292,9.762721
1,2323,10.184022
1,2360,11.214452
1,2400,8.513197
1,2439,9.722877
1,2479,9.643572
1,2519,9.925421
1,2559,10.027101
1,2611,10.199932
1,2641,9.572741
1,2672,9.335027
1,2701,9.563986
1,2730,9.812815
1,2759,10.226741
1,2799,10.602424
1,2840,10.501076
1,2879,9.313859
1,2919,8.752205
1,2959,9.007139
1,2999,9.627081
1,3039,10.093643
1,3079,10.825468
1,3119,9.613438
1,3159,10.556165
1,3199,10.664384
1,3239,10.158388
1,3279,9.117223
1,3320,10.361442
1,3359,12.678678
1,3399,9.920569
1,3439,8.41301
1,3479,9.32972
1,3519,8.32503
1,3559,9.127279
1,3599,9.050411
1,3639,9.36785
1,3680,8.760012
1,3719,9.42533
1,3759,8.81893
1,3799,14.38388
1,3840,10.563815
1,3880,8.971799
1,3919,12.071171
1,3959,8.887253
1,3999,9.954853
1,4039,8.07697
1,4079,10.481979
1,4119,11.562873
1,4160,8.923126
1,4199,9.200402
1,4239,9.646717
1,4279,9.469825
1,4319,9.878508
1,4359,9.726349
1,4401,11.304306
1,4439,13.646399
1,4479,14.929125
1,4519,11.58946
1,4559,6.572647
1,4600,8.281598
1,4639,10.017254
1,4680,10.436822
1,4719,10.962485
1,4759,10.98214
1,4799,8.312006
1,4840,7.447952
1,4879,7.166555
1,4919,8.33908
1,4959,8.266968
1,4999,8.328272
1,5039,8.094636
1,5079,19.449265
