66, 11.170919, 0, 0
69, 11.235664, 0, 0
76, 11.050501, 0, 0
78, 10.78784, 0, 0
81, 10.682878, 0, 0
84, 10.743036, 0, 0
91, 10.634081, 0, 0
94, 10.501155, 0, 0
96, 10.348435, 0, 0
98, 10.392361, 0, 0
107, 10.595563, 0, 0
123, 10.608021, 0, 0
139, 10.277435, 0, 0
155, 9.804862, 0, 0
171, 9.376578, 0, 0
189, 8.69165, 0, 0
204, 7.691506, 0, 0
219, 7.027902, 0, 0
234, 6.981023, 0, 0
249, 6.546685, 0, 0
265, 5.689459, 0, 0
281, 7.470274, 0, 0
298, 10.940302, 0, 0
315, 14.464566, 0, 0
328, 16.27403, 0, 0
344, 15.222315, 0, 0
360, 12.494284, 0, 0
376, 11.444449, 0, 0
391, 13.008088, 0, 0
410, 15.44479, 0, 0
424, 16.703816, 0, 0
438, 16.268769, 0, 0
454, 15.589331, 0, 0
468, 16.088791, 0, 0
484, 17.542845, 0, 0
502, 18.813097, 0, 0
517, 19.479673, 0, 0
536, 19.762843, 0, 0
550, 19.870448, 0, 0
569, 19.263496, 0, 0
586, 17.242677, 0, 0
598, 13.647785, 0, 0
612, 9.969062, 0, 0
628, 6.632158, 0, 0
644, 3.263743, 0, 0
660, 0.170662, 0, 0
675, 1.498733, 0, 0
692, 2.725193, 0, 0
708, 2.989938, 0, 0
723, 2.223665, 0, 0
739, 2.533165, 0, 0
756, 4.195112, 0, 0
771, 4.647613, 0, 0
789, 3.888007, 0, 0
804, 2.865101, 0, 0
819, 2.680511, 0, 0
834, 3.30304, 0, 0
850, 3.642851, 0, 0
866, 2.917235, 0, 0
881, 2.889601, 0, 0
897, 7.206104, 0, 0
913, 10.652862, 0, 0
928, 12.27723, 0, 0
944, 15.766298, 0, 0
960, 13.306104, 0, 0
976, 23.433748, 0, 0
991, 16.422666, 0, 0
1009, 12.533156, 0, 0
1024, 19.800974, 0, 0
1039, 19.192482, 0, 0
1056, 14.558654, 0, 0
1070, 10.052822, 0, 0
1086, 8.864335, 0, 0
1104, 8.678289, 0, 0
