21, 9.996343, 0, 0
61, 9.65917, 0, 0
100, 9.55441, 0, 0
140, 9.852003, 0, 0
180, 9.976539, 0, 0
220, 10.772834, 0, 0
275, 9.572071, 0, 0
311, 8.071915, 0, 0
341, 7.231545, 0, 0
372, 8.030856, 0, 0
401, 9.746042, 0, 0
430, 10.256022, 0, 0
470, 16.113448, 0, 0
510, 19.63183, 0, 0
550, 21.026896, 0, 0
590, 14.197173, 0, 0
630, 10.270221, 0, 0
670, 7.333694, 0, 0
710, 8.048646, 0, 0
750, 4.484157, 0, 0
790, 1.880693, 0, 0
830, 2.440058, 0, 0
870, 2.398651, 0, 0
910, 2.564896, 0, 0
950, 4.657183, 0, 0
990, 13.304431, 0, 0
1030, 11.808174, 0, 0
1071, 17.991207, 0, 0
1110, 17.936012, 0, 0
1150, 8.113556, 0, 0
1190, 5.679832, 0, 0
1230, 4.33722, 0, 0
1270, 8.550867, 0, 0
1310, 10.41148, 0, 0
1350, 13.46883, 0, 0
1390, 11.099272, 0, 0
1430, 9.336149, 0, 0
1470, 10.063482, 0, 0
1510, 10.293135, 0, 0
1550, 9.936405, 0, 0
1590, 9.826626, 0, 0
1633, 9.573176, 0, 0
1670, 9.608448, 0, 0
1710, 10.236096, 0, 0
1750, 10.096941, 0, 0
1790, 9.969844, 0, 0
1830, 9.792244, 0, 0
1870, 9.617567, 0, 0
1910, 9.779172, 0, 0
1950, 9.832438, 0, 0
1990, 9.960685, 0, 0
2034, 9.920448, 0, 0
2070, 9.8433, 0, 0
2110, 9.81358, 0, 0
2150, 9.724518, 0, 0
2189, 9.72655, 0, 0
2230, 9.276687, 0, 0
2270, 9.656952, 0, 0
2310, 10.207576, 0, 0
2350, 10.45797, 0, 0
2390, 10.145302, 0, 0
2430, 9.654415, 0, 0
2470, 9.753462, 0, 0
2510, 8.917418, 0, 0
2550, 9.334123, 0, 0
2590, 10.120808, 0, 0
2634, 10.500767, 0, 0
2670, 10.37403, 0, 0
2710, 10.220672, 0, 0
2750, 10.235726, 0, 0
2790, 9.681222, 0, 0
2830, 9.619611, 0, 0
2870, 9.634093, 0, 0
3004, 9.684335, 0, 0
3005, 9.628959, 0, 0
3005, 9.793902, 0, 0
3019, 9.841943, 0, 0
3050, 9.747507, 0, 0
3081, 9.663432, 0, 0
3112, 9.725576, 0, 0
3152, 9.656251, 0, 0
3190, 9.487127, 0, 0
3230, 9.542743, 0, 0
3270, 9.482238, 0, 0
3312, 10.254204, 0, 0
3350, 11.902765, 0, 0
3390, 13.030096, 0, 0
3430, 11.702352, 0, 0
3470, 12.113973, 0, 0
3510, 11.22705, 0, 0
3550, 10.726705, 0, 0
3590, 13.868731, 0, 0
3638, 12.442312, 0, 0
3682, 9.950109, 0, 0
3720, 7.844777, 0, 0
3763, 6.392617, 0, 0
3800, 5.453772, 0, 0
3840, 4.622839, 0, 0
3880, 3.993573, 0, 0
3920, 7.521713, 0, 0
3960, 18.757801, 0, 0
4000, 13.212665, 0, 0
4042, 6.396055, 0, 0
4080, 18.017011, 0, 0
4120, 14.236143, 0, 0
4160, 9.578969, 0, 0
4200, 13.810852, 0, 0
4240, 3.869449, 0, 0
4280, 11.382741, 0, 0
4320, 9.654992, 0, 0
4361, 8.610236, 0, 0
4400, 10.32036, 0, 0
4440, 9.880874, 0, 0
4480, 8.725658, 0, 0
4520, 9.633246, 0, 0
4560, 9.943684, 0, 0
4600, 10.694714, 0, 0
4641, 11.934844, 0, 0
4680, 14.175268, 0, 0
4720, 14.96924, 0, 0
4763, 13.536988, 0, 0
4800, 14.591881, 0, 0
4840, 16.110494, 0, 0
4880, 13.03732, 0, 0
4920, 8.84894, 0, 0
4988, 4.350182, 0, 0
5019, 3.693626, 0, 0
5060, 3.23666, 0, 0
5100, 2.193849, 0, 0
5140, 10.813269, 0, 0
5180, 22.648717, 0, 0
5220, 8.617806, 0, 0
5260, 11.406063, 0, 0
5311, 8.952392, 0, 0
5341, 6.675999, 0, 0
5371, 18.36513, 0, 0
5411, 6.527274, 0, 0
5440, 7.092383, 0, 0
5480, 11.086712, 0, 0
5520, 9.356663, 0, 0
5560, 9.046218, 0, 0
5600, 9.835683, 0, 0
5640, 8.565781, 0, 0
5680, 9.492689, 0, 0
5720, 10.180032, 0, 0
5760, 11.355115, 0, 0
5800, 11.932467, 0, 0
5840, 14.538119, 0, 0
5880, 14.248999, 0, 0
5920, 13.357596, 0, 0
5960, 17.264687, 0, 0
6000, 15.095186, 0, 0
6040, 11.375421, 0, 0
6080, 8.125699, 0, 0
6120, 5.120399, 0, 0
6216, 4.376903, 0, 0
6216, 4.772353, 0, 0
6229, 4.007138, 0, 0
6259, 4.416523, 0, 0
6293, 10.809409, 0, 0
6322, 21.118769, 0, 0
6352, 15.524921, 0, 0
6386, 5.945137, 0, 0
6420, 11.051853, 0, 0
6460, 10.568987, 0, 0
6500, 7.251272, 0, 0
6540, 19.442019, 0, 0
6580, 4.175786, 0, 0
6620, 8.769505, 0, 0
6660, 11.262545, 0, 0
6700, 8.12724, 0, 0
6740, 9.990338, 0, 0
6780, 8.322222, 0, 0
6820, 9.177376, 0, 0
6860, 10.504909, 0, 0
6900, 11.63224, 0, 0
6940, 11.834993, 0, 0
6980, 13.347622, 0, 0
7020, 15.439071, 0, 0
7060, 13.518708, 0, 0
7101, 16.127826, 0, 0
7140, 18.020672, 0, 0
7189, 14.017482, 0, 0
7230, 7.849114, 0, 0
7270, 4.797418, 0, 0
7310, 2.833327, 0, 0
7350, 3.063276, 0, 0
7390, 2.162549, 0, 0
7430, 8.246657, 0, 0
7470, 24.196098, 0, 0
7510, 10.5993, 0, 0
7550, 7.506047, 0, 0
7590, 17.093775, 0, 0
7630, 11.05989, 0, 0
7670, 14.60295, 0, 0
7710, 11.659384, 0, 0
7750, 6.429093, 0, 0
7790, 11.146488, 0, 0
7830, 9.0318, 0, 0
7870, 8.769864, 0, 0
7910, 9.533348, 0, 0
7950, 8.463028, 0, 0
7990, 10.161811, 0, 0
8030, 11.176173, 0, 0
8070, 11.222481, 0, 0
8110, 12.368858, 0, 0
8150, 15.25232, 0, 0
8191, 14.329829, 0, 0
8230, 15.66703, 0, 0
8270, 17.638208, 0, 0
8321, 14.422939, 0, 0
8360, 8.986891, 0, 0
8402, 5.521485, 0, 0
8440, 3.526539, 0, 0
8480, 3.811702, 0, 0
8520, 4.068222, 0, 0
8560, 2.265977, 0, 0
8600, 17.870757, 0, 0
8640, 18.027156, 0, 0
8680, 9.167111, 0, 0
8720, 14.894889, 0, 0
8760, 9.465563, 0, 0
8800, 6.556256, 0, 0
8840, 16.588152, 0, 0
8880, 5.498759, 0, 0
8920, 10.735279, 0, 0
8960, 10.005395, 0, 0
9000, 8.63356, 0, 0
9040, 10.153126, 0, 0
9080, 8.412007, 0, 0
9120, 9.535595, 0, 0
9160, 10.935782, 0, 0
9200, 10.737586, 0, 0
9240, 11.08447, 0, 0
9280, 12.06709, 0, 0
9320, 13.888087, 0, 0
9360, 13.88959, 0, 0
9400, 13.025333, 0, 0
9440, 16.929282, 0, 0
9490, 14.624867, 0, 0
9530, 9.428125, 0, 0
9570, 5.422609, 0, 0
9610, 4.380207, 0, 0
9650, 4.570941, 0, 0
9690, 4.518631, 0, 0
9730, 3.434192, 0, 0
9770, 10.022475, 0, 0
9810, 21.076347, 0, 0
9944, 8.849474, 0, 0
9945, 5.197943, 0, 0
9946, 18.306761, 0, 0
9959, 9.686644, 0, 0
9990, 12.55912, 0, 0
10022, 13.026465, 0, 0
10051, 16.350517, 0, 0
10109, 3.966048, 0, 0
10149, 12.005191, 0, 0
10180, 9.767414, 0, 0
10210, 8.791816, 0, 0
10250, 9.926243, 0, 0
10302, 9.159762, 0, 0
10331, 8.916253, 0, 0
10361, 9.156207, 0, 0
10390, 9.624779, 0, 0
10430, 10.096059, 0, 0
10470, 10.713094, 0, 0
10510, 11.45931, 0, 0
10550, 14.308731, 0, 0
10590, 15.099267, 0, 0
10630, 12.062039, 0, 0
10670, 12.214482, 0, 0
10710, 15.122132, 0, 0
10750, 13.793324, 0, 0
10790, 8.769928, 0, 0
10830, 6.520321, 0, 0
10870, 6.583871, 0, 0
10910, 5.888797, 0, 0
10950, 5.054764, 0, 0
10990, 6.297183, 0, 0
11030, 11.373056, 0, 0
11070, 12.826247, 0, 0
11110, 15.290889, 0, 0
11150, 6.803647, 0, 0
11190, 2.013878, 0, 0
11230, 19.271209, 0, 0
11270, 7.965121, 0, 0
11353, 5.086594, 0, 0
11390, 7.027611, 0, 0
11430, 8.070892, 0, 0
11470, 9.955803, 0, 0
11510, 10.509667, 0, 0
11550, 11.704548, 0, 0
11590, 11.137622, 0, 0
11630, 8.700727, 0, 0
11670, 11.484158, 0, 0
11710, 9.603282, 0, 0
11750, 8.83294, 0, 0
11790, 10.262378, 0, 0
11830, 10.944778, 0, 0
11871, 10.370417, 0, 0
11910, 9.887444, 0, 0
11950, 9.798891, 0, 0
11990, 9.736072, 0, 0
12030, 9.751312, 0, 0
12070, 9.950258, 0, 0
12110, 9.902377, 0, 0
12150, 9.906348, 0, 0
12191, 9.811652, 0, 0
12232, 9.595475, 0, 0
12270, 9.696942, 0, 0
12310, 9.811123, 0, 0
12350, 9.859213, 0, 0
12390, 9.802951, 0, 0
12430, 9.909333, 0, 0
12470, 9.815631, 0, 0
12510, 9.775244, 0, 0
12550, 10.122017, 0, 0
12590, 10.108482, 0, 0
12630, 10.224546, 0, 0
12670, 10.108409, 0, 0
12710, 9.987207, 0, 0
12750, 10.22704, 0, 0
12790, 10.586936, 0, 0
12830, 10.277985, 0, 0
12871, 9.994115, 0, 0
12910, 10.373762, 0, 0
12950, 12.064785, 0, 0
12990, 12.617625, 0, 0
13126, 12.737021, 0, 0
13127, 9.719748, 0, 0
13127, 9.207818, 0, 0
13139, 8.397803, 0, 0
13170, 8.224503, 0, 0
13201, 8.094774, 0, 0
13232, 8.323325, 0, 0
13260, 8.098978, 0, 0
13303, 7.644923, 0, 0
13340, 7.421852, 0, 0
13380, 8.532395, 0, 0
13420, 11.689822, 0, 0
13460, 12.251425, 0, 0
13500, 7.101793, 0, 0
13540, 10.125856, 0, 0
13580, 20.594637, 0, 0
13620, 8.713297, 0, 0
13661, 10.464914, 0, 0
13700, 13.936924, 0, 0
13740, 3.993039, 0, 0
13780, 11.747011, 0, 0
13820, 9.282105, 0, 0
13860, 8.959467, 0, 0
13900, 10.124189, 0, 0
13940, 9.987152, 0, 0
13980, 9.075894, 0, 0
14020, 8.818889, 0, 0
14060, 8.721129, 0, 0
14100, 9.948617, 0, 0
14140, 10.9497, 0, 0
14180, 11.616974, 0, 0
14220, 14.241714, 0, 0
14260, 15.257385, 0, 0
14300, 13.122652, 0, 0
14340, 11.999681, 0, 0
14380, 15.358003, 0, 0
14420, 14.033565, 0, 0
14460, 10.709795, 0, 0
14500, 7.27941, 0, 0
14540, 5.412559, 0, 0
14580, 4.490606, 0, 0
14620, 4.181646, 0, 0
14660, 2.699785, 0, 0
14700, 7.479543, 0, 0
14740, 21.721624, 0, 0
14780, 11.961628, 0, 0
14820, 5.02397, 0, 0
14860, 17.455346, 0, 0
14900, 12.533288, 0, 0
14940, 11.584656, 0, 0
14980, 13.450794, 0, 0
15020, 6.170769, 0, 0
15060, 11.270646, 0, 0
15100, 9.768534, 0, 0
15140, 9.306994, 0, 0
15180, 9.939542, 0, 0
15220, 9.130013, 0, 0
15260, 9.911131, 0, 0
15312, 10.827637, 0, 0
15341, 10.683198, 0, 0
15372, 11.49417, 0, 0
15400, 12.098986, 0, 0
15440, 14.165646, 0, 0
15480, 14.395753, 0, 0
15520, 13.029157, 0, 0
15560, 16.099349, 0, 0
15600, 14.542073, 0, 0
15640, 11.28499, 0, 0
15680, 7.52461, 0, 0
15720, 5.290238, 0, 0
15760, 4.314663, 0, 0
15800, 3.72603, 0, 0
15840, 2.992605, 0, 0
15880, 7.83125, 0, 0
15920, 22.987831, 0, 0
15960, 10.450784, 0, 0
16000, 5.477226, 0, 0
16040, 17.145009, 0, 0
16080, 8.682852, 0, 0
16120, 7.196404, 0, 0
16160, 17.723312, 0, 0
16294, 5.392333, 0, 0
16295, 10.740721, 0, 0
16295, 10.2618, 0, 0
16309, 9.167951, 0, 0
16340, 9.460594, 0, 0
16373, 10.624735, 0, 0
16402, 9.780567, 0, 0
16430, 9.512562, 0, 0
16470, 10.448884, 0, 0
16510, 10.097934, 0, 0
16550, 9.668595, 0, 0
16590, 10.72437, 0, 0
16630, 10.335582, 0, 0
16670, 12.867373, 0, 0
16710, 14.802767, 0, 0
16750, 12.964668, 0, 0
16790, 11.718384, 0, 0
16830, 11.928043, 0, 0
16870, 11.93678, 0, 0
16910, 9.472812, 0, 0
16951, 7.652042, 0, 0
16990, 6.898004, 0, 0
17030, 6.626239, 0, 0
17070, 6.731401, 0, 0
17110, 6.464961, 0, 0
17151, 10.297424, 0, 0
17190, 11.006143, 0, 0
17230, 12.924633, 0, 0
17270, 11.434912, 0, 0
17310, 4.519534, 0, 0
17350, 11.105437, 0, 0
17390, 19.09849, 0, 0
17430, 4.343439, 0, 0
17470, 9.334471, 0, 0
17510, 14.231595, 0, 0
17550, 8.751272, 0, 0
17590, 9.175364, 0, 0
17630, 10.272063, 0, 0
17670, 9.02137, 0, 0
17710, 8.750901, 0, 0
17750, 9.517777, 0, 0
17790, 11.068592, 0, 0
17830, 12.454592, 0, 0
17870, 9.533854, 0, 0
17910, 9.32406, 0, 0
17950, 10.028221, 0, 0
17990, 9.906038, 0, 0
18030, 10.042972, 0, 0
18070, 10.031282, 0, 0
18110, 10.16912, 0, 0
18150, 11.567084, 0, 0
18190, 11.152087, 0, 0
18230, 11.342577, 0, 0
18270, 10.022586, 0, 0
18330, 9.408673, 0, 0
18369, 12.551614, 0, 0
18399, 12.541042, 0, 0
18440, 10.01431, 0, 0
18480, 8.122274, 0, 0
18520, 7.900142, 0, 0
18560, 9.079788, 0, 0
18600, 9.394664, 0, 0
18640, 9.646601, 0, 0
18681, 12.187502, 0, 0
18720, 12.951146, 0, 0
18760, 8.431403, 0, 0
18800, 7.424377, 0, 0
18840, 9.038299, 0, 0
18880, 9.328953, 0, 0
