0,1,0.15418135 0,2,0.19397008 0,3,0.09449825 0,4,0.039788734 0,5,0.09449825 0,6,0.05470951 0,7,0.14920776 0,8,0.1293134 0,9,0.119366206 0,10,0.15915494 0,11,0.07460388 0,12,0.20391726 
0,1,0.14423417 0,2,0.1840229 0,3,0.10941902 0,4,0.039788734 0,5,0.09947184 0,6,0.04973592 0,7,0.14920776 0,8,0.119366206 0,9,0.119366206 0,10,0.14920776 0,11,0.07957747 0,12,0.23375882 
0,1,0.13926058 0,2,0.17904931 0,3,0.09449825 0,4,0.034815144 0,5,0.09947184 0,6,0.059683103 0,7,0.1293134 0,8,0.09947184 0,9,0.10941902 0,10,0.14423417 0,11,0.08455106 0,12,0.23375882 
0,1,0.13926058 0,2,0.17904931 0,3,0.09947184 0,4,0.039788734 0,5,0.09449825 0,6,0.059683103 0,7,0.1243398 0,8,0.08455106 0,9,0.114392616 0,10,0.15418135 0,11,0.07957747 0,12,0.23375882 
0,1,0.13926058 0,2,0.17407571 0,3,0.09947184 0,4,0.04476233 1,5,0.08952466 0,6,0.059683103 0,7,0.1243398 0,8,0.08455106 0,9,0.114392616 0,10,0.15418135 0,11,0.07957747 0,12,0.243706 
0,1,0.1293134 0,2,0.17407571 0,3,0.09947184 0,4,0.04476233 1,5,0.08952466 0,6,0.059683103 0,7,0.1243398 0,8,0.08455106 0,9,0.1243398 0,10,0.15418135 0,11,0.07957747 0,12,0.243706 
0,1,0.1243398 0,2,0.16910212 0,3,0.09947184 0,4,0.04476233 1,5,0.07957747 0,6,0.05470951 0,7,0.119366206 0,8,0.08952466 0,9,0.119366206 0,10,0.14920776 0,11,0.07957747 0,12,0.243706 
0,1,0.1243398 0,2,0.16910212 0,3,0.09449825 0,4,0.04476233 1,5,0.07460388 0,6,0.05470951 0,7,0.119366206 0,8,0.08455106 0,9,0.10941902 0,10,0.15418135 0,11,0.07460388 0,12,0.243706 
0,1,0.13428698 0,2,0.16412853 0,3,0.08952466 0,4,0.04476233 1,5,0.07957747 0,6,0.04973592 0,7,0.1243398 0,8,0.07957747 0,9,0.10941902 0,10,0.14920776 0,11,0.07460388 0,12,0.23873241 
0,1,0.13428698 0,2,0.15915494 0,3,0.08952466 0,4,0.04476233 1,5,0.10941902 0,6,0.04476233 0,7,0.1293134 0,8,0.08455106 0,9,0.10941902 0,10,0.13926058 0,11,0.07957747 0,12,0.23873241 
0,1,0.13428698 0,2,0.15418135 0,3,0.08952466 0,4,0.04476233 1,5,0.119366206 0,6,0.04476233 0,7,0.1243398 0,8,0.08455106 0,9,0.10941902 1,10,0.14423417 0,11,0.07957747 0,12,0.22878523 
0,1,0.13428698 0,2,0.15915494 0,3,0.08455106 0,4,0.04476233 1,5,0.13428698 0,6,0.039788734 0,7,0.1293134 0,8,0.08455106 0,9,0.10941902 1,10,0.15915494 0,11,0.07460388 0,12,0.22878523 
0,1,0.13926058 0,2,0.15915494 0,3,0.07957747 0,4,0.04476233 1,5,0.14423417 0,6,0.04476233 0,7,0.1243398 0,8,0.08455106 0,9,0.10444543 1,10,0.1840229 0,11,0.07460388 0,12,0.23873241 
0,1,0.13926058 0,2,0.16412853 0,3,0.08455106 0,4,0.04476233 1,5,0.14920776 0,6,0.04476233 0,7,0.119366206 0,8,0.08455106 0,9,0.10444543 1,10,0.19894367 0,11,0.07460388 0,12,0.243706 
0,1,0.13926058 0,2,0.16412853 0,3,0.08455106 0,4,0.04476233 1,5,0.15915494 0,6,0.04973592 0,7,0.1243398 0,8,0.08455106 0,9,0.10444543 1,10,0.20889086 0,11,0.07460388 0,12,0.243706 
0,1,0.13926058 0,2,0.15915494 0,3,0.08455106 0,4,0.04973592 1,5,0.15915494 0,6,0.04973592 0,7,0.1243398 0,8,0.08455106 0,9,0.114392616 1,10,0.23375882 0,11,0.07460388 0,12,0.23375882 
0,1,0.1293134 0,2,0.15418135 0,3,0.08455106 0,4,0.04476233 1,5,0.15915494 0,6,0.04973592 0,7,0.1243398 0,8,0.07957747 0,9,0.114392616 1,10,0.2586268 0,11,0.07460388 0,12,0.23375882 
0,1,0.1293134 0,2,0.15418135 0,3,0.08952466 0,4,0.04476233 1,5,0.17407571 0,6,0.04973592 0,7,0.1293134 0,8,0.07957747 1,9,0.10941902 1,10,0.27852115 0,11,0.07460388 0,12,0.23375882 
0,1,0.1293134 0,2,0.15418135 0,3,0.08952466 0,4,0.04476233 1,5,0.1840229 0,6,0.04973592 0,7,0.1293134 0,8,0.07957747 1,9,0.10941902 1,10,0.28349474 0,11,0.07460388 0,12,0.23375882 
0,1,0.1293134 0,2,0.15418135 0,3,0.08952466 0,4,0.039788734 1,5,0.1840229 0,6,0.04973592 0,7,0.1293134 0,8,0.07957747 1,9,0.114392616 1,10,0.27852115 0,11,0.07460388 0,12,0.22878523 
