0,1,0.119366206 0,2,0.09449825 0,3,0.13926058 0,4,0.04973592 0,5,0.14423417 0,6,0.16910212 0,7,0.08952466 0,8,0.16412853 0,9,0.07460388 0,10,0.029841552 0,11,0.114392616 0,12,0.04476233 
0,1,0.119366206 0,2,0.10941902 0,3,0.13926058 0,4,0.05470951 0,5,0.13428698 0,6,0.16412853 0,7,0.08952466 0,8,0.16412853 0,9,0.07460388 0,10,0.04476233 0,11,0.114392616 0,12,0.0646567 
0,1,0.10941902 0,2,0.10444543 0,3,0.13428698 0,4,0.04973592 0,5,0.13428698 0,6,0.16910212 0,7,0.08455106 0,8,0.16412853 0,9,0.06963029 0,10,0.05470951 0,11,0.09947184 0,12,0.0646567 
0,1,0.10941902 0,2,0.10444543 0,3,0.1243398 0,4,0.039788734 0,5,0.14423417 0,6,0.15915494 0,7,0.08455106 0,8,0.16910212 0,9,0.07460388 0,10,0.059683103 0,11,0.08455106 0,12,0.0646567 
0,1,0.09947184 0,2,0.09947184 0,3,0.1243398 0,4,0.04476233 0,5,0.14920776 0,6,0.14920776 0,7,0.08952466 0,8,0.16412853 0,9,0.07957747 0,10,0.05470951 0,11,0.08952466 0,12,0.0646567 
0,1,0.10941902 0,2,0.08952466 0,3,0.1243398 0,4,0.04476233 0,5,0.13926058 0,6,0.13428698 0,7,0.08952466 0,8,0.15915494 0,9,0.08952466 0,10,0.05470951 0,11,0.08952466 0,12,0.06963029 
0,1,0.09449825 0,2,0.08952466 0,3,0.119366206 0,4,0.039788734 0,5,0.13428698 0,6,0.13428698 0,7,0.09449825 0,8,0.15915494 0,9,0.08455106 0,10,0.05470951 0,11,0.08952466 0,12,0.07460388 
0,1,0.09449825 0,2,0.08455106 0,3,0.114392616 0,4,0.039788734 0,5,0.13428698 0,6,0.1293134 0,7,0.09449825 0,8,0.15418135 0,9,0.07957747 0,10,0.05470951 0,11,0.08952466 0,12,0.07957747 
0,1,0.09449825 0,2,0.08455106 0,3,0.114392616 0,4,0.04476233 0,5,0.13428698 0,6,0.1293134 0,7,0.09449825 0,8,0.15915494 0,9,0.08952466 0,10,0.05470951 0,11,0.08952466 0,12,0.07957747 
0,1,0.09449825 0,2,0.07957747 0,3,0.10941902 0,4,0.04973592 0,5,0.1293134 0,6,0.1293134 0,7,0.09449825 0,8,0.16910212 0,9,0.09449825 0,10,0.04973592 0,11,0.08952466 0,12,0.059683103 
0,1,0.09947184 0,2,0.07957747 0,3,0.09947184 0,4,0.05470951 0,5,0.119366206 0,6,0.1243398 0,7,0.09449825 0,8,0.16412853 0,9,0.09449825 0,10,0.04973592 0,11,0.08952466 0,12,0.0646567 
