14052,5.863965722955753,0.345,-0.987,5.77
14116,7.928655686810974,0.955,-1.534,7.72
14184,8.885675326051476,-0.348,-1.919,8.669
14270,10.603037960886494,0.274,-1.427,10.503
14339,10.531666629740993,0.091,-0.811,10.5
14353,13.917633203961081,-1.075,-2.108,13.715
14412,12.980768313162361,0.976,1.373,12.871
14479,12.742336441956004,-0.423,1.428,12.655
14528,15.437277383010256,-0.179,0.086,15.436
14595,10.152569379226128,0.5,2.616,9.797
14653,8.682006334943555,0.356,1.483,8.547
14713,8.670855436460696,0.238,-0.101,8.667
14808,11.091311960268722,-0.3,-0.401,11.08
18779,9.604525287592303,-0.017,-0.099,9.604
18791,8.42561392421941,0.455,0.149,8.412
18839,7.801843500096628,0.257,-0.387,7.788
18894,6.491106916389531,-0.196,-0.122,6.487
19013,6.333850250834796,0.149,-0.787,6.283
19025,7.565991475015023,0.179,-1.219,7.465
19074,8.118242420622828,-0.208,-1.28,8.014
19139,9.995545858030967,0.512,-0.712,9.957
19198,13.508309664795222,0.155,-1.057,13.466
19282,13.481597271836893,-0.939,0.488,13.44
19356,12.337823187256333,-0.524,2.348,12.101
22092,7.751093406739464,0.007,-0.13,7.75
22153,7.439059819627746,0.341,-0.251,7.427
22216,8.521534310204942,-0.073,-0.867,8.477
22274,8.318029814805909,-0.12,-0.742,8.284
22337,9.00830094967969,-0.195,-1.169,8.93
22419,10.476623167796005,0.387,-0.49,10.458
22463,11.579821587572065,-0.222,-0.422,11.57
22516,11.586432496674721,-0.409,0.436,11.571
22574,12.887431590507086,-0.15,2.852,12.567
22632,13.484867259265105,-0.406,1.88,13.347
22695,14.660926744240966,-0.143,0.082,14.66
22765,8.891927237669007,0.244,2.235,8.603
22814,8.098341682097638,-0.188,1.337,7.985
22918,9.494417570341007,-0.19,-0.099,9.492
22949,10.477860230027884,-0.339,0.603,10.455
23057,8.655567976741908,-0.597,1.452,8.512
26921,8.56358394598897,-0.001,-0.1,8.563
26977,7.958149156682098,-0.029,-0.336,7.951
27060,8.234221638989322,0.107,-0.946,8.179
27100,6.840836279286327,0.16,-0.729,6.8
27158,6.320790931521149,0.137,-0.73,6.277
27259,7.492174917872647,-0.019,-1.28,7.382
